slot,n_pax,mean_wait,p95_wait,p95_wait_mc_halfwidth,airport,date,plan
42,0.0,0.0,0.0,0.0,ATL,2026-06-07,optimised
43,0.0,0.0,0.0,0.0,ATL,2026-06-07,optimised
44,0.3333333333333333,0.0,0.0,0.0,ATL,2026-06-07,optimised
45,19.9,0.319355080361832,1.3050431555896018,0.5247136923758012,ATL,2026-06-07,optimised
0,382.73333333333335,0.8190796431838165,2.3546323470213495,0.3949713668932436,ATL,2026-06-07,rule_of_thumb
1,627.2333333333333,1.0627504278591067,2.2707158978398967,0.4554584171667943,ATL,2026-06-07,rule_of_thumb
2,991.9666666666667,0.5654711756072519,1.4749141490605313,0.25839285837834064,ATL,2026-06-07,rule_of_thumb
3,1521.4666666666667,0.43219950710968436,1.1879002421004823,0.2378031801969879,ATL,2026-06-07,rule_of_thumb
4,2153.4333333333334,0.7560075123167637,1.5106185638593292,0.3512698370371937,ATL,2026-06-07,rule_of_thumb
5,2694.1666666666665,0.8488589131345851,1.5934660013253479,0.36487772313045247,ATL,2026-06-07,rule_of_thumb
6,3081.233333333333,1.0024190874006877,1.5675419948383114,0.34270948426573766,ATL,2026-06-07,rule_of_thumb
7,3181.1666666666665,1.113605048130343,1.6367813675027376,0.39418704013512085,ATL,2026-06-07,rule_of_thumb
8,3298.3333333333335,1.0021811695835285,1.5094022546210073,0.36718986361096656,ATL,2026-06-07,rule_of_thumb
9,3290.0,0.9133317662347695,1.3839761040650171,0.3385793661988996,ATL,2026-06-07,rule_of_thumb
10,3290.4666666666667,0.7301090899698227,1.2055036868456779,0.3724857765797316,ATL,2026-06-07,rule_of_thumb
11,3039.633333333333,0.7292765427926123,1.214534611438075,0.34553828820908267,ATL,2026-06-07,rule_of_thumb
12,2670.4666666666667,0.8415234748048754,1.389042574418784,0.4313734423354166,ATL,2026-06-07,rule_of_thumb
13,2393.9666666666667,0.9972296682968985,1.558640148867925,0.5065688935123918,ATL,2026-06-07,rule_of_thumb
14,2143.3333333333335,1.47595887939741,2.1156766462445677,0.6824701145539482,ATL,2026-06-07,rule_of_thumb
15,2027.2333333333333,1.1536744960158687,1.7521039137748518,0.7093135132465856,ATL,2026-06-07,rule_of_thumb
16,2131.4,1.4039838554417499,1.9622263488655003,0.7388590182569036,ATL,2026-06-07,rule_of_thumb
17,2193.133333333333,1.3505141442449549,1.9710118709721531,0.7321649976359891,ATL,2026-06-07,rule_of_thumb
18,2321.4666666666667,1.0788175860368912,1.7078788909656575,0.5589212991805111,ATL,2026-06-07,rule_of_thumb
19,2426.0666666666666,0.8748722301036241,1.4005232251705613,0.44023157998667106,ATL,2026-06-07,rule_of_thumb
20,2416.0,0.763529517734209,1.3039711293690686,0.4317469558994917,ATL,2026-06-07,rule_of_thumb
21,2437.233333333333,0.9852439602879841,1.5972844103061967,0.4891891413933257,ATL,2026-06-07,rule_of_thumb
22,2354.6,1.1387338768590223,1.7099072037272955,0.48950348005294925,ATL,2026-06-07,rule_of_thumb
23,2175.4,0.906072840133214,1.459246409385597,0.41727157162910106,ATL,2026-06-07,rule_of_thumb
24,2209.4666666666667,0.8181667158651287,1.4597113619629558,0.41701015861641066,ATL,2026-06-07,rule_of_thumb
25,2122.2,1.2785519435442667,1.9084165223375829,0.5681314444207385,ATL,2026-06-07,rule_of_thumb
26,1966.6666666666667,1.4267475545457549,2.059852304122129,0.547468012747399,ATL,2026-06-07,rule_of_thumb
27,1877.8333333333333,1.2465702873854145,1.9817660654300504,0.5488386218246505,ATL,2026-06-07,rule_of_thumb
28,1871.5333333333333,1.186833421201569,1.8337484359559324,0.5128028461014659,ATL,2026-06-07,rule_of_thumb
29,2020.2333333333333,1.0638319522263364,1.8313518252940235,0.45056636527563443,ATL,2026-06-07,rule_of_thumb
30,2130.633333333333,1.4331298069236484,2.0878532059756605,0.4881289881199952,ATL,2026-06-07,rule_of_thumb
31,2131.3,1.6084750440342142,2.315730484126944,0.5684303501079525,ATL,2026-06-07,rule_of_thumb
32,1950.7666666666667,1.6969235878189353,2.3567220198798267,0.5416246461556206,ATL,2026-06-07,rule_of_thumb
33,1798.8,1.289358577342345,1.9384342404222707,0.5916694603062391,ATL,2026-06-07,rule_of_thumb
34,1651.6,1.1264080665338438,1.8581651673991335,0.6006889124334968,ATL,2026-06-07,rule_of_thumb
35,1535.1,1.414588997533091,2.1582437799227776,0.7928357975650547,ATL,2026-06-07,rule_of_thumb
36,1290.7333333333333,1.678611007261967,2.5758393678142113,0.8857480279116337,ATL,2026-06-07,rule_of_thumb
37,794.7333333333333,5.101178915472943,10.774948935546977,8.020575908342568,ATL,2026-06-07,rule_of_thumb
